"id",":TYPE",":START_ID",":END_ID","endDate","percentage","startDate","alephUrl","sharesCurrency","date","description","legalBasis","modifiedAt","sharesCount","publisher","publisherUrl","recordId","retrievedAt","role","sourceUrl","status","summary","ownershipType","sharesType","sharesValue"
"80ab4935afc234908cb98df2a6bed442be9151ad","OWNERSHIP","entity:985683b67d3ad1e1ce09ae087b56b7f867b1d080","entity:effd2eecc421ac179f8c2cdc17e26b3a28407f0b","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"80cc9e64e7f0e15dd599fd7a59f32b9094fc729f","OWNERSHIP","entity:31fb02ea15b642a169ee418a03909b676aa2d1f8","entity:972aa2f8e05f6dcda0306f95f211fd56e722f53a","","5.56","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"80e911cce68a658108147579234821dc3c6e1d1c","OWNERSHIP","entity:bf6ecf354d4a52c75b596094051802813718976e","entity:ee23caa42add62c95a0041ffb18643da32f70d63","","10.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"80eae0836b9165fef508a647336c584f83b018ee","OWNERSHIP","entity:58c45eeed878f33678d74720cf7268c2a68ef4e1","entity:6231bff850ffabc8e7728af314fc3226d2d29ed0","","1.12","","","","","","","","","","","","","","","","","AKTIONÄR","",""
"80f055517d308cf60527dca82551b3aa0a92cfef","OWNERSHIP","entity:c2aa2a7f3a66760bcd44fc0e9f84585b8db47e33","entity:61baa6c8697ca4498683bc674067ef9e43bb8c25","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"80f1629931558934e178c22b178a5f959dd9b8a0","OWNERSHIP","entity:d80a9d65715fafb9e31a20cebdc240164e4628ba","entity:5503edf9dedd6935fb07afbb82a60ca9cac8164b","","3.30","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"80f77d176508ce14949587ccf4618e7cee1b78a6","OWNERSHIP","entity:a9e3a4faef64446b9eccfd4739f62a07348d12fc","entity:d55eeca95e40fb4dfe3694a2d6084231c6564ab8","","52.71","","","","","","","","","","","","","","","","","AKTIONÄR","",""
"8109ab3c4f1e37ae754468da1023be94c9b7842a","OWNERSHIP","entity:bf07aafc75d928f82f42bf8e2a1eda9d812acbe2","entity:70551ee61d943d72ac4555246e54c2223a92667a","","99.50","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"81334479665afeb56e579f3c7dd4d8e38c0a2b52","OWNERSHIP","entity:f837df26052ea540209856c69dac5929d62b1f2b","entity:ad58c55bb4a908f6e124d79259515206687e3906","","99.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8154950d4d305098d7449d6754bcb510eb2bbeab","OWNERSHIP","entity:959ff98982dbd2f0df4f024bdc372013eec9a020","entity:dabf65bcfd2292a7457a15e8431daedcff54e3c3","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8183c1d0bf79c1b456665712ce15d2d9a591ddc9","OWNERSHIP","entity:37f4ecf71be943f32823cd0fc285de50d6b5597b","entity:4314ed2a98bb14d8de220a9f01de39f1c6c532b1","","100.00","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"81a75808c256ccf8326abaa73e54b64766f50c63","OWNERSHIP","entity:68838ec29309379392b7e67315e4c30382dd81ae","entity:3e05bfc954b0454091fa3a2939834698032c928e","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"81cb7f1f425795305b21b60942d67b2cca3344fc","OWNERSHIP","entity:bf6ecf354d4a52c75b596094051802813718976e","entity:c79753340221c2426d1e242c435588ee2dad47fb","","0.24","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"821b52cc6bea7f25860d4b1bad1e7dcc8e6aed9b","OWNERSHIP","entity:2ad2003a1268291bd32b62631689aaa26fe58a6c","entity:0fe6c567c484c97689061585daac768d9f8fd237","","100.00","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"824cc51e913801a2b0ff0002f8b361276b1f445e","OWNERSHIP","entity:d9cf0c157bfea2ade9e1fc234330c287cdb31fa2","entity:c9c7e04613ba3d727e56636f59fa2f8910f78477","","14.01","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"827c30fa86f3055bd4fab8403a652a17ddb86ad5","OWNERSHIP","entity:bc852b7523b6f4c1da5306b2f164eb9ebac029b8","entity:d138a5fb5aef08599e4e959d8257f74d73929dcb","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"833432f9898cbbd9ba102b56aa687309a04c78ab","OWNERSHIP","entity:56234f736e99da18b98fd7487b452b2a5a873de9","entity:63375f8a6d67c9416e3e63f30b41f28d8f559d24","","25.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"834d72d3d2bb25e18a09b17065bbe545e1620f27","OWNERSHIP","entity:a4271ab7fa3c3c25ac5c7cf77500341e63e5dda5","entity:7b5ee6f3082b1970d240d080bbace32fb7109980","","54.90","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"847ee62f31e869b15649319af8497dbfe452f577","OWNERSHIP","entity:0a666b54b22491dae082295e8a95898d6d4815f4","entity:0c65991c1ceccb6fff35c5e08bf6dfe2b0a0bb58","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"848f0001826a72142ac31782fc212c255198a5c9","OWNERSHIP","entity:3103886279fea57b176a517db45da1b9400aab5e","entity:98de435545560ecfc8f38488ec5d367cd35c3736","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"84acd2f4d3ba812bf7e10bfddb8668add93c1861","OWNERSHIP","entity:258a04581543610854779451f9c38f1b8f147ba3","entity:8db6f621e2997555afdf9de8e2c3dfc1b4f2162e","","12.30","","","","","","","","","","","","","","","","","AKTIONÄR","",""
"84d1e0d8e2f7ca194abc13d50d6c78fb1ab7de7e","OWNERSHIP","entity:3eff54a492893d16d5c0527aedfcc414fb5529da","entity:d741e2ed9c53f93d855ae122295a440631b7a1ba","","2.68","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"84da33e2e9ba8d9da63208ec7b80feec01141f76","OWNERSHIP","entity:959ff98982dbd2f0df4f024bdc372013eec9a020","entity:1b818c87f2f9f368db85360f276c025d3939c3e4","","67.58","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"850f7708db6915905083704e0aa39aad907ab543","OWNERSHIP","entity:c2aa2a7f3a66760bcd44fc0e9f84585b8db47e33","entity:240f2adba3b5c4f6cea0110662210f8bb54647ba","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8578e78430e4b8690b5656267bbc6c56cc360b14","OWNERSHIP","entity:2d951d796aa48a8e3114e37c8e8ecf01a5625cab","entity:e432b38feeb128e99206f40d69dcd32e46bb4a71","","","","","","","","","","","","","","","","","","","KOMMANDITIST","",""
"858541b7eb9eb195bab02c2fb20e47225b62299c","OWNERSHIP","entity:3fd627fb4b0ec8f0c5155c1ba2e0bfbcbd34c629","entity:e393fcb9e56b593aae80a4720d2c8c987a4e3a3a","","","","","","","","","","","","","","","","","","","","",""
"8588397fb625c6e055d3a40f1bd86e4a79079967","OWNERSHIP","entity:15f49a56502d0921e634dfad4ebc01b39121baaa","entity:fb4d98be376b2ba8b8fe3af793cab2a30760eb10","","","","","","","","","","","","","","","","","","","KOMMANDITIST","",""
"85ab77c84b5e6d83cf59051e96eed909ccd4618d","OWNERSHIP","entity:d07eed56475b12c6f95dee6cca2526fd70bf3fbf","entity:1c0b4e5c9c0f6debd1cd3fa87c0ca340917c466e","","23.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"85c427e7b34bb89af3e7e33caa6f74c3f68bd9a8","OWNERSHIP","entity:959ff98982dbd2f0df4f024bdc372013eec9a020","entity:c513819941fc926076fbb9681ff57b7c83a87a5d","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"85c68cda61b8004c300e5f416cf28277a425e981","OWNERSHIP","entity:fef936679ab9ee2b0b1a2093a42f39659fdb0dd0","entity:e7e47aaf0a30679cd0d855c59add5c9961e48898","","51.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"85cb31783675c2f6a4b3b7faa3831f69c9e15594","OWNERSHIP","entity:17fb4d4c403b6f07db0025f34e76f90e6f2e9170","entity:39296ea2987f4da4b5540f18769b48f774027db2","","17.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"85ea2e00bc414820c6ac504bff78aa1887532ab0","OWNERSHIP","entity:beaf29a9a4d3904d1faa5dec4e35297e422b6262","entity:653133bc0324a7d018724c1860f6746e591fcdd6","","5.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"86040c6bd9500a5a892a3f62dd0f2a0b4621e689","OWNERSHIP","entity:8c9ba6e2368f1a6bc0c97656c2787f37b31f64b9","entity:15fde961d3d5f333252b23b47c8a7a1a5176446f","","50.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"86408016cdc98b7f72edcb1344727f9698ac1543","OWNERSHIP","entity:6cd2480a488fbb7fcb4744ad98b7d07595384194","entity:163479b1665ac3c853efd6e0f22c51d34def8221","","50.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"86529e344df6f8f27f09ce44b6717cfee874b2dc","OWNERSHIP","entity:a46c2b4b63618df6ae32c9a3e0964ccca956ead3","entity:8c0e8051846ef835b7c539326e3c52a7ab697ba4","","5.82","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"865ade3fe4a95f426ef810b8b90895e07ecf804c","OWNERSHIP","entity:a9e3a4faef64446b9eccfd4739f62a07348d12fc","entity:5f3f49c24382ac37e0d305cd0f778ef887f0b172","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8671df90d79082e7bf014ea5abcc156270529b8e","OWNERSHIP","entity:0495753a7da26bd6555edd10916daf8c89b28cd4","entity:aa35344e18356c67d9593c71a4ab7a6fba1ed55a","","49.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"86c3e6484b54a2d2d32b27df470a50216c8aa962","OWNERSHIP","entity:47bc6fbe5ac731545b48ac5c1c07688c6ce1f9ed","entity:ea54ff1ff260334e9de50175e0fc9a43491cb925","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"87061ad78f4bb604da6fae2e4cfd482e54dd7e47","OWNERSHIP","entity:3af76c1b61465a106ad9cc8f0525454a52eb46c7","entity:dfc6a964819518e52e8dfe0e92863683bfe0c82e","","25.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"871c9e60db7a92150b536b8dfed53d61426f1b47","OWNERSHIP","entity:d6f5378f1ab9e59d613ef3115ccb3595499db98d","entity:68659d85b7788c50fedcaa59f8254b7a8cc1b500","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8734014cb2345cd05a70cdc93b9650fdfc65e59d","OWNERSHIP","entity:d23be912f083eb9227d1bd065a642ab7654e8170","entity:2074ebaaff00a1d2fa461a0e68cb296a2b86be2a","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8734d110ce251749097c50571821f5cdf6be3a6e","OWNERSHIP","entity:8e4545cdf9bc7a6132b02a11ce341dcd97e15f0c","entity:92188e5d671232dc601b0ab0397f6972cdcec1c2","","","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"87378d3c90d724ecbec192a33b6bce5a5991246d","OWNERSHIP","entity:8032203e55f21d74ec3d2f0e58f3be8094b50d36","entity:0f10f3eab5854f5ee8ffd5600c39f01d0835e8dc","","","","","","","","","","","","","","","","","","","UNBESCHRÄNKT HAFTENDER GESELLSCHAFTER","",""
"873be4d4df3741649a27ed5a1aa480443fa453c0","OWNERSHIP","entity:b930f0e973849f409eb745d3ba528bb04c5bde4e","entity:10be5204de2cfeb8c101271240de040dd877425c","","","","","","","","","","","","","","","","","","","UNBESCHRÄNKT HAFTENDER GESELLSCHAFTER","",""
"87404aa5cb05bb36f987967958810b15ea56cc18","OWNERSHIP","entity:ada9953546d01b1021d37a6939decc707cbeea35","entity:df3d80875c9e20672f668c19f811ce26e765e981","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8750d59fc248ce2150c2156213ddb8983ccb41cd","OWNERSHIP","entity:dc4055af3baf6fc9a7ca7662dcb1a68384902b2f","entity:2943d1dc3ba734596be337f68f7c860f281266b6","","48.67","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"876087fcc8722c32b50c8d9c0331bb7abf549869","OWNERSHIP","entity:d8d7308390e378cc7ffcaca24dad36a226927322","entity:43059a73950cb8a03f4e2b6224c9fb232723fd89","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8769d158c31fcf66cfcbccc8e73253e8feddda9e","OWNERSHIP","entity:204836de262c2872d1b822e2404f3da91ed5dfbd","entity:8b6e98d96f9bd5ba95cab3652c8508d333741f46","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"879edb5c99b7967fa918f11292517d94cb5111f5","OWNERSHIP","entity:9dca46bf8c0b4a08b4b595cfaa1f46e971146fb4","entity:73055335ee4c9c05a55e0f76cafaa7f34daeebb0","","","","","","","","","","","","","","","","","","","KOMMANDITIST","",""
"87a63071a252543286a0468fcac640b27f5dae50","OWNERSHIP","entity:ba0516bb0cc1170f47b470ef4203cf8e370db410","entity:cab2aefc6cbad1485b596ae49d92eb1eb9cf66cf","","0.13","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"87f32625000258c79b574afe2ee721e6a3053b04","OWNERSHIP","entity:959ff98982dbd2f0df4f024bdc372013eec9a020","entity:a8393a95d9b462cda45fdbdec11a57745d97bf5d","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"87fd2a39c184fa35baee88c546defef331b9af1b","OWNERSHIP","entity:051aa3373f37180861789fdbf27e18abb19fd2a1","entity:8618051c4b1b6f5d933daae74b8c04a2baf40835","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"88141db84d705ebfaadc52479ca1d2097070985d","OWNERSHIP","entity:3323644a53eac81784a278a663065da9d42bc5a4","entity:aeb1ecc55bb297a8c161e2ddc682ad6bb2525db0","","0.50","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"888860b783900ce6f1a234895e157730317d577c","OWNERSHIP","entity:2d951d796aa48a8e3114e37c8e8ecf01a5625cab","entity:46474d7139e8ef478089f33b1efabafb3d2aa9f8","","19.41","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"88b519cb0238a117c1d4ee28a483b26a9a74c232","OWNERSHIP","entity:f837df26052ea540209856c69dac5929d62b1f2b","entity:bc9d77fa5e3c9f3efc664445fc6b992d8a9a8d8e","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"88bbc96d336938df55a616517750290de902a2ac","OWNERSHIP","entity:63814aa19c46713a4aa8792382c86f7700d0f962","entity:ea1ec45b119490b19698d58c071a2967a2ba6df4","","94.00","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"88f410c82dc8746523e607e77238cd4fe07abd76","OWNERSHIP","entity:ffe9c7e696234ebe4cf03bcf1a7952acaf7d995a","entity:fef2de1b6a6574acbd11a2194beef92c04ca5e1b","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"890e8fa40962063cc9cef9fca1d9f9364f3eb88e","OWNERSHIP","entity:a75e177d46531d8f830c33203fdae2c681122bfc","entity:905f627513388550f5f05b3933c85c09ac6afe94","","20.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"894fab7e958cc5ac420470155cf74c3ced3ea788","OWNERSHIP","entity:6c8836b3c2f0a3bdf32b36a59c3130e6af869c67","entity:0c4ae0939106c708c5d1be13c489d35337d42530","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8995aa9f8116381e3a3325b9acf63fca36e37f6d","OWNERSHIP","entity:783650e534285cc9466482c6b7f03ba7cc8d02af","entity:48af3b2cdb741e9d96ea1fe5d157ee2d1935c43b","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"89f366cfaa5aba4fcf8bd24a9295a05c7fa7826d","OWNERSHIP","entity:8fa69953a7830128e839b144937d3ce1d375eac5","entity:d35053d770434594b9c29d21d0d2b6fefabf8008","","50.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"89f3cf6091691eb605a657bef6318b86c5da8596","OWNERSHIP","entity:31fb02ea15b642a169ee418a03909b676aa2d1f8","entity:3cbca61f6a6536aa86075fdd921a6ca587e725be","","33.50","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"89fb8206fa02bbe6107b89b38fa3791f72cd2dca","OWNERSHIP","entity:741715692d49ea4e5bfe81a8e304530ae54d8cbb","entity:8c45bf38c8af667cb9cd856807f81bcf76e44d44","","50.19","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8a344cf81dc2bef3c1f103d22b20a0eabb03705a","OWNERSHIP","entity:63814aa19c46713a4aa8792382c86f7700d0f962","entity:cd301314069f3c9ac9c42f53b2bad5f48414c663","","100.00","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"8a36b265c189e61cd108295dc874d6249f1acbad","OWNERSHIP","entity:091e2af981b8101288f427f37e8e28d3386f4a22","entity:1b13379159648f7b4ea095e63e4c1603266429a5","","80.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8a5f9899d272a7a5d26c5052789a39f6688bec89","OWNERSHIP","entity:1befdf85a1b57a4034e86624511b64ae61aec2cc","entity:d2e19a2e84c8cf8415204ae50f6e7e0eb7fd7f61","","80.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8a75b3ea352edbc6a0eb4090c136232ec03ae96d","OWNERSHIP","entity:7102118e771845320d88af196e29375455eb41f6","entity:a2b3a4777e9bec393fff2a903e406d457a8b179b","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8a8349cae8072858513d33d5711d15f01a4edb5d","OWNERSHIP","entity:bf6ecf354d4a52c75b596094051802813718976e","entity:fe3672f00284de0be74ae96e9692d8cd2fd9e02b","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8a99a73f8e53858eab44e2ffa2f32018f0d5d60b","OWNERSHIP","entity:5f3f49c24382ac37e0d305cd0f778ef887f0b172","entity:b303e483041889e83488611c9e33b68b62795fff","","99.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8aeab2348be7f5131501bf655b5781b34f94c58e","OWNERSHIP","entity:9f14dcf6d6dc04a4aa19d81cfa2ab33524177ad5","entity:8baef98b08e03ba601e29dd09fcbc21fe115bd98","","25.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8aedade1c6d5872320c740951089efae2e4dea66","OWNERSHIP","entity:926268978973fe985e0b78d1a4c80a2a8fe08a1f","entity:1f187762a2ceb515f95392d23fa8c3d1d21e5683","","33.33","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8b0362d65f3804c1e5be401692370c8f5e5aab37","OWNERSHIP","entity:3ab582b31e7ee4f2c91ee22e6de699c16fca742f","entity:0d80d9aef9aeb5431ca9c66e0e5a82e0730116df","","12.50","","","","","","","","","","","","","","","","","AKTIONÄR","",""
"8b22dc57ed6d0d3fc732b5f66539f7ac4a50bd8e","OWNERSHIP","entity:051aa3373f37180861789fdbf27e18abb19fd2a1","entity:3103886279fea57b176a517db45da1b9400aab5e","","28.40","","","","","","","","","","","","","","","","","AKTIONÄR","",""
"8b30cc530652b825b5807a0c28008ebd308974ab","OWNERSHIP","entity:b899d8f17775f0970a7cd9a9da6a616c7600c66e","entity:41e104120003c91a7e423d6b3e4e12e518f41a73","","99.97","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8b3f9dd7e2f68e6ab6dd0328933a4ae57bd588e2","OWNERSHIP","entity:e8fefd76c336b6db799466dc87c640bab9ee29e0","entity:63556dc1d1ae6f6e5a378b060c346d4cafeb6bb8","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8b751fc890f4c56f5ee2f7b88a28024a9413577b","OWNERSHIP","entity:959ff98982dbd2f0df4f024bdc372013eec9a020","entity:0c0a6ea27e70b01480197307fdb6f6e40c54c18f","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8b9f19642279de0b05aef6ad38180351b38be597","OWNERSHIP","entity:3de391dd9909c0791f7d0f15db82fe8dcdc5486a","entity:11b55189c564f2ededf55b8b6cb2300c1bbd89e8","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8bb1767600c56cc9d8f23869f9f10506a296f457","OWNERSHIP","entity:959ff98982dbd2f0df4f024bdc372013eec9a020","entity:f9491393d750f282cfb9047cf41e86728e99f794","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8bec65551b3ee47462b8d0c241f3e533021baee1","OWNERSHIP","entity:3aa3410c960517d50b470f9e4f723a5636975dd1","entity:8c22e09945413589bbaca6fe1140ea03ad0f7ee3","","89.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8c162c8dd376731db3a17de9f17b5f311abede25","OWNERSHIP","entity:83aa9f215e3f997b1a067641cbb935d928183781","entity:db28c06ce06f70b1abda4aac0bc50fdf509a4ba4","","","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"8c28b89ea3cd93d06f44373091138d7632c33d70","OWNERSHIP","entity:6d7130be11dc716efde8652c886ffe9eb7550c8f","entity:6b7f85dcf28e42a69393fa1580e0389eb8b39f6b","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8c2b61f76a95b0918fe6757d6d47ef7050cdd73b","OWNERSHIP","entity:9c66c8ae33cb234b6ef7a6ad7c8c54453f8878a9","entity:aa7d456908fb181c9ca85d42743d465230e3ba53","","50.00","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"8caab725ee27491c938bfaeecdd8b841faa1007a","OWNERSHIP","entity:d5d549382e295de3c76e1f30bc587aac5307a556","entity:d9fcc664760aa0987a6f256a42ba62e46907b4d1","","","","","","","","","","","","","","","","","","","","",""
"8d46f031a28c5a9e8a4098a1548bb7dedb62f28b","OWNERSHIP","entity:11b78a017ba9dea0766a6750cdcffb2bcbec2aee","entity:2f7c152ee7bf2f88d25133965ed5cc50d00ede92","","99.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8d474fd0a319eb9c36e0f8abbd762c1f437fd4cb","OWNERSHIP","entity:3eff54a492893d16d5c0527aedfcc414fb5529da","entity:ee6730b235bd653e6e875503e3b43ee2fe226bf4","","1.26","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8d791d8d776754aeeae5bee478dace07e0b57bbc","OWNERSHIP","entity:d072ccfdda2cf5c4d9ca352ad3212c5de4452dc2","entity:30065ec1d49a8cfdc9a23ede89185c9736cadb9f","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8dfd349b8bc6afde217f1c55d2c260de20c9ee31","OWNERSHIP","entity:5111a2924f1aa17998472d58fe1375eb10261035","entity:8e4d9d2af38e375bb5bb624997814db5cf67798e","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8e46dacf29b582fb8246642c76f2402f4ef9dcf3","OWNERSHIP","entity:daca426fbb1686139dd54733fbd2d37c3993c0dc","entity:5efb5e8f7507c910f84eb8bf5761e4e97d67a03e","","50.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8e59b2ef193fa89f3dbee63ae8ce4883a58bd0fb","OWNERSHIP","entity:d7f923f4bb719c77e2ae8fed69e7ddf1e189f531","entity:915a6fcf1162cdf5254af73ac63664860447bfe4","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8e9e973e0b7fd6aabb38545a690ac6054d20f1de","OWNERSHIP","entity:2594a37958bcb9672de0a5ec61e7d3b9d987e17f","entity:7460bba57443b998075bb8b0f1941912c164d9af","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8ea8255337e3432d1a2db384aa71bc147ad36f52","OWNERSHIP","entity:959ff98982dbd2f0df4f024bdc372013eec9a020","entity:95903ec4290688c16f4952d396f5b1949cec1245","","49.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8eae72d81dfb58ff0b3d3de61d3ff3a3da4ad9cf","OWNERSHIP","entity:2ad2003a1268291bd32b62631689aaa26fe58a6c","entity:90e216e61ed40f76cf3bab525955bd5b093d5cbb","","100.00","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"8eb974aa98d7871d2f90458928b7f237677b7d9f","OWNERSHIP","entity:959ff98982dbd2f0df4f024bdc372013eec9a020","entity:00a2c0d93137ae5732e23ee2c3163f07487eefdb","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8ee8abc5a9feb9ccef36f21294975b78c5204989","OWNERSHIP","entity:8524f5a8484f8b193cae23c60e948f40d40d9ab3","entity:1fc86dc721814999420a1c618f9ad2455be8d9f5","","40.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8ee8d6241fe4d907b166d91938672843fb5d63f2","OWNERSHIP","entity:5d8916562dc4bb04f8134b79c4274db49eb2715e","entity:ed365ac0aa02dfa9955768c3fc95bf25124e5127","","51.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8ef51fd31bc1e0af423f5b59d25d48c172791b4f","OWNERSHIP","entity:aa8813cc7a8fe8eee8f64d4964726c55f9048a01","entity:cf86f66273a6b6534bcfff69ad200f560518264a","","5.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8efcd8a175e2da11f12debf558ed55cf1497a26a","OWNERSHIP","entity:1f383c35be96237976ed1b0f6aa1ec23b18f84a6","entity:2997019283ed2fcfd99ceee27611a6e5f646b5a3","","1.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8f223e79964d48901a124c5c04d7695f8cb3831f","OWNERSHIP","entity:3103886279fea57b176a517db45da1b9400aab5e","entity:b91ab1e9cafaacc152299e699c1b8df9cc58358a","","2.52","","","","","","","","","","","","","","","","","AKTIONÄR","",""
"8f287fee598ebb401faf2fc38afb0af963e25d88","OWNERSHIP","entity:4613cfd8b08cd01bce2108fd03ed49421e96ed05","entity:10d81ffd6a5048d48aee79507992a6c479170122","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8f59f3367ccae34e1afa23dfbfc3884c75c5a50f","OWNERSHIP","entity:d80a9d65715fafb9e31a20cebdc240164e4628ba","entity:ee54fd20261bdf2b3340de7440ad9124f45b6e52","","33.33","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"8f672c2a3f03a37164424bd49318b94c54a943a0","OWNERSHIP","entity:a46c2b4b63618df6ae32c9a3e0964ccca956ead3","entity:6448ba85b3da7a330ae1a34913b4c813fde52d40","","13.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8f91029ffed2b98cbd829168d8e6b5e5068bb17b","OWNERSHIP","entity:b705317bed42cdb8f263cf0b3f31e552c244ceac","entity:27168c46f327e73e4ff2a24971c5dcf31c5b143b","","2.36","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8fe69a01da6e1358e1f57bec120555b72e7a4564","OWNERSHIP","entity:11b78a017ba9dea0766a6750cdcffb2bcbec2aee","entity:823f5664ea05be5b57167174df5a5134946079aa","","99.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"90050a5139c361f00aa302cf965a58cf1f49c32b","OWNERSHIP","entity:f837df26052ea540209856c69dac5929d62b1f2b","entity:fa85eefd31d8a8d0a14390fe929330677df2e2cc","","55.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
